account,broker_name,company_name,listing_url
558.0,steve cbi cfc,sperry-radekopf & associates,https://www.radcommercial.com/services/businesses-for-sale
44597.0,michael migliore,realty gold team,https://atlantahomes.us/business-sales/
6454.0,"dustin zeher, cbi","horizon business brokers, llc",https://www.horizonbrokers.com/businesses-for-sale/
36529.0,ajeet singh,ajeet singh,https://www.mbbbiz.com/view_inventory.php
13416.0,autobizbrokers sales team,autobizbrokers,https://autobizbrokers.com/search-results/?status%5B%5D=&type%5B%5D=&states%5B%5D=
39356.0,bona kim,mergersus inc.,https://mergerscorp.com/listings/
6388.0,michael song,ms commercial group,https://www.mscommercialgroup.com/businesslistings.html
44553.0,jeff engle,nj/ny business xchange,https://us.businessesforsale.com/us/agents/new-york-business-exchange
41222.0,david cutler,woodbridge investments inc,https://woodbridgeinvestmentsinc.net/active-listing
11084.0,david amarando,advanced brokers,https://advancedlaundrysystems.com/laundromat-brokerage/
44149.0,moe & andrea bousaid,first choice business brokers orlando metro,https://orlandometro.fcbb.com/businesses-for-sale
3615.0,keith ryan,keith ryan business brokers,https://cabb.org/listings
24267.0,frank passantino,"pool route brokers, inc.",https://www.poolroutebrokers.com/routes.php
2614.0,tricia bernhardt,restaurant exchange,https://www.restx.com/avail.html
45656.0,vartan kebabjian,spk realty,https://spkrealty.com/businesses/
13737.0,phil reese,west usa realty,https://www.philsellsbiz.com/listings/
11472.0,otis florence,"business brokers & consultants, inc",https://bbrokers.com/businesses-for-sale/
20997.0,gulambasir nagpuria,green star realty llc,https://www.greenstarrealty.biz/biz4sell/
28362.0,jeannie randolph,brio brokers group,https://www.briobrokers.com/listings
46287.0,matthew gorman,district business brokers,https://districtbusinessbrokers.com/listings
40855.0,jeffrey trent,prodigy business brokers,https://us.businessesforsale.com/us/agents/prodigy-business-brokers
42675.0,carlos cardenas,tcg business brokers,https://www.tcgbusiness.com/featured-listings
34579.0,sam tanner,the entrusted group,https://www.theentrustedgroup.com/businesses-for-sale.html
13889.0,dean vacheresse (vash-er-es),dean vacheresse brokerage,https://www.vachergroup.com/buybizsell/
41775.0,linda wagner,gateway consulting group llc,https://gatewayconsultinggroup.com/current-opportunities
17714.0,tina wiltsey-trevizo,"wiltsey & associates, inc.",https://wiltseybars.com/listings/?term=4&orderby=menu_order&order=asc
27465.0,paul mcnally,central florida business brokerage,https://cfbb.biz/our-featured-listings/
33848.0,steve alexander,abbex inc,https://abbexinc.com/businesses-for-sale/
19780.0,larry brusacoram,"aba advisors, llc",https://acctsales.com/practices-for-sale/
46344.0,darin jerger,"aegis investment group, llc",https://www.aegisbuysell.com/premier-listings
89.0,country business inc.,"country business, inc.",https://www.countrybusiness.net/currentopportunities
22652.0,j jensen,jensmart,https://jensmartconsulting.com/franchises.asp
884.0,liberty exchange.com various brokers,libertyexchange.com network,https://libertyexchange.com/businesses-for-sale/
34845.0,"steve santens -- abi, cbi, sva,",montana 406 business brokers inc,https://montana406businessbrokers.com/businesses-for-sale/
3317.0,sy sebastianelli,sy sebastianelli & associates,https://broker.businessmart.com/scrantonbusinessbrokers?owner=1
59.0,"ed settino, broker associate","new hampshire business sales, inc.",https://nhbizsales.com/businesses-for-sale/
10708.0,"route brokers®, inc.","route brokers, inc.",https://www.routebrokers.com/routes-for-sale
45376.0,"diane ho, cbb",sellbuybrokers corporation,https://sellbuybrokers.com/listings/
30659.0,fnbc florida llc dba the business broker experts,the business broker experts,https://www.thebusinessbrokerexperts.com/buy-a-business/
27749.0,marlene sundquist behlman,the torch team,https://thetorchteam.com/buy-a-business/
39923.0,andy kumar,united business brokers,https://ubbusa.com/city-neighborhood-street
34330.0,yorixela hurtado-gentile,bfs realty group inc,https://bfsglobalgroup.com/en/business-for-sale/
5506.0,jeffrey shelly,onesource business solutions llc,https://onesbs.com/businesses-for-sale/
2066.0,"jeffery e. merry, sr., mba, j.d.",the business house inc.,https://thebusinesshouseinc.com/businesses-for-sale/
39431.0,jason hubler,"ess business services, llc",https://ess-business.com/businesses-for-sale/
41630.0,michelle regner,business brokers of utah,https://businessbrokersofamerica.com/businesses-for-sale/
692.0,"cris maragos, cbi, cbb, lifetime cbi",tm business brokers,https://tmbusinessbrokers.com/listings
14923.0,rebecca walker-jones,old inc business brokers,https://oldincsellsbusinesses.com/current-business-for-sale/
6612.0,gregory dicristina,"chase group business brokers, inc",https://chasegroup.us/listings/
36609.0,jason savedoff,filament business advisors,https://filamentbusinessadvisors.com/businesses-for-sale/
23523.0,fred beck,fred beck & associates llc,http://www.fredjbeck.com/business.html
34819.0,randy shurbet,isellrestaurantsandbars.com,https://www.isellrestaurantsandbars.com/listings
2983.0,"john vassiliades, designated managing broker",j. vassiliades & company,https://laundry-broker.myshopify.com/collections/coming-soon
28630.0,richard jackim,jackim woods & co.,https://www.jackimwoods.com/active-engagements/
20141.0,"curtis cochran ph.d., d.m., m.sc., mba, pbc",cochran consulting llc,https://www.ccochranconsulting.com/business-listings-1.html
40600.0,carolyn ryan,main ascent | business brokers & advisors,https://mainascent.com/businesses-for-sale/
24102.0,sam mozeb,access commercial & business brokers,https://accesscommercial.com/listings/for-sale/
5681.0,john oberg,allen & young business brokerage,https://allenandyoung.com/businesses-for-sale/
43664.0,tim petrou,"blue shark realty group, inc.",https://www.bluesharkrealty.com/business-listings/
2758.0,michelle webster,"business brokerage & finance, llc",https://bbfbrokers.com/all%20listings.html
41067.0,yazan ibrahim,first american brokers,https://firstamericanbrokers.com/listings
5347.0,gerry houlihan,houlihan business brokers inc.,https://houlihanbusinessbrokers.net/current-listings/
24723.0,tim dalton,integra business brokers,https://integrabrokers.com/businessesforsale/
17635.0,mike riccardi,m. riccardi agency inc.,https://riccardiagency.com/business/
20300.0,brian naab,naab consulting,https://www.naabconsulting.com/practices-for-sale/
41195.0,michelle jones,oregon restaurant realty,https://oregonrestaurantrealty.com/restaurant-listings-2/
5662.0,peter j. poulopoulos,realpoul realty,https://realpoul.com/businesses-for-sale/
35578.0,scott sogard,sogard properties,http://www.sogardproperties.com/restaurants.html
13721.0,"dana p. cole, cbi, cbb",sound business brokers of arizona,https://tucsonbusinessbroker.com/businesses-for-sale
34447.0,stillwell rx,stillwell rx,https://stillwellrx.com/listing/businesses-for-sale/
8337.0,valori mejia,desert business brokers,https://www.desertbusinessbrokers.com/index.php/listings
6259.0,robert mitchell,premium mergers & acquisitions,https://premiummergers.com/businesses-for-sale/
36662.0,joshua carnes,lion business advisors ltd.,https://lionbusinessbrokers.com/business-for-sale/
30076.0,steve ramsthel,steve ramsthel,https://sellmydeliveryroutes.com/buy-routes/
12500.0,arif sealey,sealey business brokers,https://www.sealeybb.com/routes-for-sale/
22615.0,"jeff cbi, cm&ap",emerald coast business intermediaries,https://www.ecbrokers.com/listings-for-sale/
44420.0,international business & franchise advisors,ibf advisors,https://ibfadvisors.com/category/listings/
38807.0,johnnie shamoun,johnnie shamoun,https://sbboca.com/businesses-for-sale/
45939.0,russell kitzberger,kw commercial & business brokerage group seven hills realty,https://www.crebbgroup.com/business-brokerage-listings/
2557.0,richard s. burgess,priority business acquisitions inc.,https://pbabroker.com/listings/
6472.0,michael greene,sam goldenberg & associates,https://samgoldenberg.com/business-listings/
17418.0,alex vantarakis,the vant group,https://www.thevantgroup.com/business-listings/
35339.0,"chris springfield, cbi, cm&aa, pmp","springfield strategies, llc",https://springfieldstrategies.com/businesses-for-sale
3177.0,cecil e. martin,access business advisors,https://accessbusinessadvisors.com/greenville-sc/view-all-listings/
27726.0,david enos,amd business brokers,https://amdbizbrokers.com/current-listings/
3758.0,daniel puciato,"atlantic business brokerage, inc.",https://www.atlanticbusinessbrokerage.com/listings/
23200.0,"dr.denis burke, dba mba",business broker world,https://www.businessbrokerworld.com/listings/
44921.0,david lane,david lane brokerage,https://burrtemkin.com/listings/
2750.0,davidson business investments,davidson business investments inc.,http://www.godbi.com/Business-for-sale.html
13988.0,kara gibson brzytwa,exit equity llc,https://exitequity.com/listing_status/current/
23998.0,hank beresin,"first street business brokers, llc",https://www.firststreetbusinessbrokers.com/opportunities/
819.0,joe howard,kingsley group business brokers,https://listings.kingsleybrokers.com/
23929.0,charles papadopoulos,"papadopoulos properties, inc.",https://www.papadop.com/listings
40323.0,douglas shaw,peach state business brokers and advisors,https://peachstatebba.com/listings-2/
13191.0,daniel lannon rph,pharmacy consulting broker services,https://www.pharmacycbs.com/pharmacies-for-sale
942.0,primesite business brokers,primesite business brokers,https://primesitebusiness.com/listings/
31687.0,"michelle seiler tucker m&ami, csba, cbb",seiler tucker incorporated,https://seilertucker.com/buy-a-business/for-sale/
3190.0,scot cockroft,sigma mergers & acquisitions llc.,https://sigmamergers.com/businesses-for-sale/
21813.0,helena loelius,sitar realty company tcn worldwide,https://sitarcompany.com/listings/
20854.0,"orlando rivera, j.d.",aspira business brokers & advisors,https://aspirabrokers.com/listings-bbs/
42035.0,allen faradineh,pacific merger group,https://www.pacificmergergroup.com/business-for-sale-listings
19640.0,alexander neyman,sro164400,https://cabi.coloradobusinesses.com/california/pasadena/other-service-business-assets-for-sale/
24153.0,"brian s. mazar, mba, cbi",american fortune business sale-business broker services,https://www.fortunebta.com/businesses-for-sale/
6596.0,will ferguson,baltimore washington business brokerage,https://bwbrokerage.com/businesses-for-sale
37879.0,wilson archer,"business resource, llc",https://businessresource.com/businesses-for-sale/
34085.0,bill grunau,pacific business brokers,"https://www.pbsbrokers.com/businesses/?_sft_status=for-sale,escrow,in-contract"
44847.0,scott beaton,sellingrestaurants,https://sellingrestaurants.com/buy-a-restaurant.html
20604.0,jeff hofflander,advantage business brokers,https://advantagebusinessbrokers.com/businesses-for-sale/
17520.0,"tim cunha, j.d.",an evergreengold business broker,https://evergreengold.com/business-for-sale-listings/
48013.0,james mcgeehan,ensure capital,https://ensurebb.com/businesses-for-sale-georgia
46745.0,chris gordon,atlas business brokers,https://atlasbrokers.net/businesses-for-sale/
18255.0,dennis hansmann,american business acquisitions inc.,https://abausa.com/businesses-for-sale/
25682.0,"clint cm&ap, m&ami",bison business,https://bisonbusiness.com/marketplace/
2493.0,jorge couto,business exchange network,https://bizxnetwork.com/businesses-for-sale/
26680.0,adam armstrong,"capital route brokers, inc.",https://capitalroutesales.com/available-routes/
28691.0,shanna caravella,del lingco international business brokers,https://dellingco.com/businesses-for-sale/
34983.0,michael schnur,dirigo business group of maine,https://www.dirigobusinessgroup.com/listings
40833.0,andrew carney,endeavor business brokers,https://www.endeavorbusinessbrokers.com/buyers/businesses-for-sale/
23702.0,"randy hendershot, cbb",evolution advisors,https://evobizsales.com/businesses-for-sale/
17353.0,susan dang,excel laundry systems,https://www.bizben.com/sp/1667626
35059.0,pete castrichini,financial business brokers,https://www.massbizbrokers.com/businesses-for-sale.html
45118.0,adam marley,first choice business brokers kentucky,https://kentucky.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1
28821.0,david heinz,heinz business group,https://heinzbusinessgroup.com/listings/
33634.0,mark tzalka,https://expcommercial.com/,https://tsifranchisegroup.org/buy-a-business/
45296.0,grace thompson,linehaul solutions,https://www.linehaul.info/linehaul-runs-for-sale
12825.0,tyson vandervelde,nuvescor group,https://nuvescor.com/companies-for-sale/
32905.0,jeff chapman eisnaugle,business broker colorado,https://www.findbusinesssale.com/colorado-businesses-for-sale
43725.0,kevin murray,businesssellercenter.com,https://businesssellercenter.com/listings/
19433.0,"joel f. duran, cm&aa, m&ami, cm&ap, cepa, cmsbb",duran advisors,https://duranadvisors.com/buying/businesses-for-sale/
35138.0,chris holzgraf,premier route consulting,https://sellmyroutes.com/interested-in-buying-fedex-routes/
35358.0,joan loch,resource business brokerage,https://rbbnc.com/current-listings/
32164.0,john & eileen prudhont,"the business brokers, llc. in nv. & the business brokers, inc. in ca",https://www.thebusinessbrokersllc.com/business
11848.0,bud martin,"william martin & company, inc.",https://mandaconnect.com/companies-for-sale
40897.0,"gerard iii cbi, m&ami, cmap, bca mba/jd",shark team brokered by lpt realty,https://sharkteamflorida.com/businesses-for-sale/
7594.0,aaron muller,advantage commercial brokers,https://www.acbrokersinc.com/bussop-buybus.php
19192.0,central coast business brokers,central coast business brokers,https://ccbusinessbrokers.com/#9ef228c4-c4c1-4467-947c-47183abfa36a
42573.0,ben leonard,ecom brokers,https://www.ecombrokers.co.uk/all-listings
31335.0,john ovrom,exit consulting group,https://exitconsultinggroup.com/listings/
38492.0,christian alavi,green bridge advisors,https://greenbridgebrokers.com/business-listings-for-sale/
22863.0,chris gerard,intermountain business brokers llc,https://intermountainbusinessbrokers.com/businesses-for-sale-2
16217.0,mia caetano johnson,johnson commercial properties; northeast campground brokers,https://necampgroundbrokers.com/listings/
4062.0,david hopper,kentuckybusinessbroker.com and tennessee,https://kentuckybusinessbroker.com/businesses-for-sale/
39323.0,dave britton,lobo business sales llc,https://lobobusinesssales.com/welcome
46051.0,dale chapman,the county guys real estate group,https://thecountyguys.com/listings/
40705.0,"tina zeng, mba, chinese speaking",zeal business brokers,https://zealbusinessbrokers.com/business-for-sale/
28203.0,erik wiese,wiese & associates,https://ewiese.com/listings2/
16037.0,jim aiello,aiello business brokers inc.,https://aiellobrokers.com/pcategory/businesses-for-sale/
41597.0,andrew mccrady,crest realty,https://crestrealtyutah.com/category/business-sale/
45488.0,chuck webber,cummins-setters commercial partners llc,https://cscpok.com/#our-listings
1330.0,elias e. ladon,"enterprise development resources, inc.",https://enterprisedr.com/for-sale
42292.0,lamar rutherford,excellens solutions,https://www.excellenssolutions.com/business-listings
17144.0,eric feldman,feldman brokerage and consulting,https://feldmanbrokerage.com/buy-a-laundromat.html
42704.0,jason sanders,first midwest advisors,https://firstmidwestadvisors.com/businesses-for-sale/
26351.0,shane massey,fitness club business broker,https://fitnessclubbusinessbroker.com/club-listings/
38329.0,david meier,meier business brokers llc,http://meierbusinessbrokers.com/cgi-bin/a-bus2ff.asp?forsale=go
39259.0,aaron kricher,"michigan business advisors, llc",https://mibusinessadvisors.com/current-listings/
42094.0,mike saedlo,mike saedlo,https://www.svbusinessbroker.com/business-listing/
35924.0,luke sawyer,millenia partners,https://millenia-partners.com/listings
25798.0,rod johnston,omni practice group,https://omni-pg.com/practices-for-sale-2/
45195.0,roschard paticchio-stein,penthouse advisors inc,https://penthouseadvisors.com/restaurants-for-sale-los-angeles-county/
3319.0,matt wochele,"preferred business brokers, inc.",https://preferredbrokers.com/listings/
39857.0,jerry pape,rba,https://www.resultsba.com/omaha-business-listings/?statuses=ACTIVE
43257.0,james shin,sk realty,https://businessforsaleinsandiego.com/businesses-for-sale#SearchAvailableBusinesses?sort=FeaturedLocalBusinesses&page=1
42418.0,david kendall,svn marinas,https://svnmarinas.com/marina-listings/
28328.0,jeff manera,tc business brokers,https://tcbusinessbrokers.com/featured-listings/
15141.0,michael norman,the cba group,https://thecbagroup.com/businesses-for-sale/
22288.0,"kwang chul ""kc"" whang",the w group commercial real estate,http://www.wgroupcommercial.com/18212.html
26631.0,david keene,united medcare capital,https://www.unitedmedcarecapital.com/home-health-agencies-for-sale/
23288.0,diana espino,xl business brokers llc,https://www.xlbusinessbrokers.com/buy-a-business/
45146.0,dominic serra,aria business advisors,https://www.aria.net/listings
38405.0,michael korizno,atlantic business alliance,https://www.atlanticbizalliance.com/listings.html
16310.0,lauren drummond dale,coastal consultants llc,https://www.coastalconsult.org/businesses-for-sale/
793.0,lawrence moore,"gai: gibson and associates, inc.",https://gai.services/businesses-for-sale/
4989.0,tima bella baychorova,integrity business brokers,https://www.ibbfl.com/business-search/
13948.0,bill sivell,liberty business brokers of ontario,https://libertybusinessbrokersofontario.com/listings/
34799.0,brad ruth,glba business advisors brokered by exp commercial,https://glbainc.com/businesses-for-sale/
30904.0,paul evans,beehive buisness brokers,https://beehivebusinessbrokers.com/search/
31960.0,bill blau,"bill blau re &amp; business broker, inc",https://billblau.com/listings/
41334.0,seth r. blackburn,bridgeworth & associates,https://www.bridgeworthandassociates.com/buy-business#Businessesforsale
12492.0,stewart nance,cantrell-griffin business brokers,https://www.arkansasbusinessbrokers.com/business-listings
2308.0,marc williams,charleston business brokers,https://www.charlestonbusinessbrokers.com/businesses-for-sale/
33759.0,robin l. brower,coldwell banker commercial sfoc - cle,https://www.cbccle.com/our-ohio-listings
13794.0,ben sutterlin,corporate equity/ empire business,https://www.businessbrokerclevelandoh.com/businesses-currently-for-sale-cleveland-oh
16644.0,tony torella,excelsior business group llc,https://www.excelsiorbusinessgroup.com/business-for-sale.asp
39939.0,gil tatarsky,first choice business broker hudson valley,https://businessforsaleinhudsonvalley.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1
44259.0,michael faust,first choice business brokers van nuys,https://vannuys.fcbb.com/businesses-for-sale
25487.0,jay shrewder,global business brokers llc,https://www.globalbizbkrs.com/businesses-for-sale
8730.0,frank fitzsimmons,pensacola business brokers,https://pensacolabusinessbrokers.com/business-for-sale-in-pensacola/
6463.0,roy mita,plymouth financial group,https://www.plymouthfinancialgroup.com/current-listings/
42740.0,kenny liu,realest group,https://realestgroup.com/active-business-listings
12494.0,joe marley,signature business group inc.,https://www.signaturebusinessgroup.com/businesses-for-sale/
12853.0,"brenda bernhard, cbb",strong business advisors,https://brendathebroker.com/businesscategory/businesses-for-sale
27054.0,doug barrett,transition business brokers,https://thetransitiongroup.biz/businesses-for-sale/
6569.0,tim overman,"watson commercial realty, inc.",https://watsoncommercial.com/business-for-sale
35275.0,john sosville,platform brokerage,https://platformbrokerage.com/businesses-for-sale/
26764.0,david a. richman,"richman business brokerage & insurance, llc",https://richmanbusiness.com/businesses-for-sale
46023.0,jeff hennessey,"the jennessey group, llc",https://www.jennessey.com/business-listings
45433.0,marty fahncke,"westbound road, llc",https://www.westboundroad.com/available-for-acquisition.html
40807.0,brad reeder,belize business brokers & advisors,https://belizebusinessbroker.com/buy-a-business/
46191.0,asim hirani,biz brothers llc,https://www.bizbrothers.net/listings
40437.0,jonathan barak,capital business solutions,https://capitalbbw.com/buy-a-business/business-opportunities-for-sale/
36467.0,george (marty) bombenger,emerald coast restaurant brokers & consultants,https://ecrestaurantbrokers.com/businesses-for-sale/
44220.0,michael nunnery,global business brokers & valuations inc,https://www.gbbvinc.com/businessesforsale
1748.0,dan replogle,midwest business brokers inc.,https://www.midwest-brokers.com/businesses-for-sale/
39585.0,justin svetnicka,new mexico business brokers,https://www.newmexicobusinessbrokers.com/listings
27926.0,justin farmer,"private practice transitions, inc.",https://privatepracticetransitions.com/listings/
35577.0,michael ramatowski,"rambizgroup, llc",https://www.rambizgroup.com/how-to-buy-a-business-listings/
4180.0,nathan hughes,sperity real estate ventures,https://sperityventures.com/listings/
570.0,robert hedges,the robert hedges company,https://www.trhc.biz/listings.shtml?statuses=ACTIVE
21331.0,shaji george,trend atlanta realty,https://www.trendatlanta.com/3/Trend-Listings
34948.0,malcom hay,tri-county business brokers,https://tworld.ie/locations/tricounty/buy-a-business/active-business-listings/?s=submit&country=United%20States&state=New%20Jersey
19193.0,phil host,truforte business group,https://trufortebusinessgroup.com/florida-business-for-sale/
23273.0,john preston,wellstone group llc,https://wellstonegroup.net/business-search/
40379.0,arlene c. guerrero,xcllusive business sales,https://xcllusivebusinessbrokers.com/business-for-sale/
14450.0,anthony visconto,ajv consulting group,https://www.ajvconsultinggroup.com/for-sale
2606.0,keith lehmann,american business and commercial brokerage,https://bbms.biz/cgi-bin/a-bus2.asp?forsale=go
19639.0,joshua lindsey,american business brokers,https://americanbizbrokers.com/business-listings
43641.0,"rhett kniep, m&ami, cm&ap, cbi, cepa",centurion 7 business advisors,https://centurion7.com/business-opportunities/
42829.0,jeffrey jump,jump international business brokers,https://jumpinternationalbusinessbrokers.com/businesses-for-sale/
45873.0,lutz lehmann,magnus business group,https://magnusbusinessgroup.com/listings/
28216.0,dave cozzocrea,southeast business advisors,https://southeastbusinessadvisors.com/businesses-for-sale/
14959.0,ron stumpf,stumpf and company,https://www.stumpfandcompany.com/listings/
43119.0,brandy rumph,ameri-business brokers,https://ameri-business.com/businesses-for-sale/
45688.0,chase busenbark,first choice southeast,https://southeastmo.fcbb.com/businesses-for-sale?sort=FeaturedLocalBusinesses&page=1
25984.0,nikolai safonov,florida buy and sell,https://blog.invmagportal.com/en-businesses-for-sale
43001.0,james montesantos,joseph james business advisors,https://josephjamesba.com/listings/
26356.0,andrew rosenthal,lighthouse business brokers,https://lighthousebusinessbrokers.com/buy/
9596.0,jim magrogan,"macor associates, inc.",https://macorassociates.com/listings.php
37720.0,steve mueller,midway business brokerage,https://midwaybb.com/listings/
4493.0,richard veale,profiles international realty,https://www.profilesrealty.com/106/Business-Search
8016.0,nicholas orlov,"the orlov company, inc.",https://www.orlovcompany.com/Business-Listings.aspx
1285.0,michael lefkowitz,benjamin ross group,https://listings.benjaminrossgroup.com/
45130.0,chelsea brown,the social's business,https://thesocialsbusiness.com/pages/businesses-for-sale
42785.0,"ryan hemmert, mba cpa",washington business brokers llc,https://wabusinessbrokers.com/businesses-for-sale/
43973.0,robert tucker,abilene acquisitions and valuation,https://abileneacquisitions.com/#bizlisting
43278.0,gus jadoun,ace realty group,https://acerealty.biz/listings/
24514.0,"thomas mcgovern, mba, cva",advantage brokerage,https://www.advantagebrokerage.com/businesses-for-sale/
1037.0,all trades global,all trades global,https://alltradesglobal.com/businesses-for-sale/
36650.0,mark gore,"american business investors, inc.",https://abi-broker.com/indianapolis-businesses-for-sale/
39232.0,dale johnston,ascend business services,https://www.ascendadvisors.us/about-us/business-sale-listings/
15123.0,autocenter sales,"autocenter sales, inc.",https://autocenter-sales.com/current-listings/
44372.0,drew whelchel,"azul advisory, llc",https://azul-advisory.com/listings/
1087.0,c.j. (charlie) vlahos,blanket real estate,https://blanketre.com/listings/
31099.0,tj bunday - broker & franchise resales,"brooks pointe, corporation",https://brookspointe.com/businesses-for-sale/
3412.0,ginger dean,business acquisition & merger associates,https://www.buysellyourbusiness.com/current-engagements/buy-side
23801.0,john olness,business broker guru,https://bizbrokerguru.com/search-listings/
42601.0,"dick obendorf ma, ojt",bxb business brokers,https://bxbbrokers.com/home/listings/
42770.0,stocker travis,dbi business advisors,https://www.dbi-businessadvisors.com/businesses/
11134.0,elite business investments corp.,elite business investments corp.,https://elite-biz.com/laundromats-for-sale/
39499.0,kevin robertson,first choice business brokers denver,https://businessforsaleindenver.com/businesses-for-sale
35151.0,george giles,"intemedior business advisors, llc",https://intemedior.com/our-business-listings/
5248.0,bob langner,langner management,https://langnermanagement.com/businesses-for-sale/
26152.0,frank p. d'annunzio,laundry brokers,https://www.lbrokers.com/stores-for-sale
18399.0,josh saunders,maine business brokers,https://www.mainebusinessbrokers.com/businesses-for-sale
3635.0,wendell brandt,marketpoint advisors,https://www.marketpointadvisors.com/businesses-for-sale/
39270.0,john marsh,marsh creek advisors,https://mcreek.com/businesses-for-sale/
33224.0,minnesota resort sales,minnesota resort sales,https://www.mnresortsalesnorth.com/index.php#listings
12995.0,arthur williams,morgan & westfield,https://morganandwestfield.com/buy/businesses-for-sale/
34748.0,craig nedrow,nedrow business advisors,https://nedrowba.com/nba-current-listings/
24956.0,daren henson,patriot mergers & acquisitions,https://patriotmanda.com/businesses-for-sale/
42299.0,gus otaki,petroleum realty,https://www.petroleumrealty.net/listings.html
1956.0,"premier sales, inc. diane t. thomas pllc, d.b.",premier sales,https://www.premiersalesaz.com/businesses_for_sale.php
32682.0,brad ellison,pro asset advisors,https://proassetadvisors.com/listings/
44902.0,stuart schlosser,sellingrestaurants.com.,https://www.sellingrestaurants.com/restaurant-type/for-sale
42245.0,mark travis,"skylight intermediaries, llc.",https://skylightintermediaries.com/SI/ip-offerings-2/
4655.0,sun acquisitions,sun acquisitions,https://sunacquisitions.com/featured-business-listings/
1685.0,donald barrick,the baf group llc,https://bafgroup.com/listings.html
6767.0,james d. (jim) orum,the lone star consultancy,https://thelonestarconsultancy.com/businesses-for-sale/
44033.0,carl schweiger,trilogy realty specialists,https://www.trilogyrs.com/businesses-for-sale
3304.0,bradley g. marlor,utah business consultants,https://ubcutah.com/business-listings/?_filters=available%2Csold
13890.0,michael chapman,"business transitions, llc",https://www.buythrivesell.com/bt_op.html
44198.0,ryan parshall,exit mergers & acquisitions,https://www.exitmergers.com/our-listings
33341.0,ken galecki,exit360 business brokers,https://www.exit360brokers.com/portfolio
38297.0,dana jennings,leading edge business brokers,https://leadingedgebrokers.com/businesses-for-sale/
45933.0,joshua powers,loyalty business brokers,https://loyaltybusinessbrokers.com/all-listings/
37407.0,bob crandall,"bc business brokers, inc.",https://bcbusinessbroker.ca/businesses-for-sale/
22813.0,clara mair,cm commercial real estate inc,https://www.cmcommercialinc.com/listings
31969.0,wayne elam,commercial realty solutions,https://crs-mn.com/businesses/
25148.0,noel ezekiel,ezekiel & associates inc.,https://www.ezekielinc.com/purchase2.htm
7977.0,g3 brokers,g3 brokers llc,https://www.g3brokers.com/our-listings
33066.0,carey manders,glass city partners,https://www.glasscitypartners.com/available-listings.html
17417.0,tom caltrider,hawaii business sales,https://www.hawaiibusinesssales.com/portfolio
110.0,bruce raw - will ogrady - mike russo,"hilton head business brokers, inc",https://hhbusinessbroker.com/current-business-offerings.html
40769.0,bill bromley,ibb-investment business brokerage,https://ibbdallas.com/businesses-for-sale/
20010.0,doug neufeld,neufeld business brokers,https://gottesman-company.com/opportunities/grid/
28697.0,jethro hopkins,no coast business advisors llc,http://nocoastbusinessadvisors.com/search-results/?#bbcrm-listings-searchresults
40958.0,jeffrey weiner,page olson,https://048a144.netsolhost.com/business-listings/
36380.0,"gregg kunz, cbi, m&ami",rocky mountian business advisors,https://rockymountainba.com/buy-a-business/
45721.0,kyle robeson,accel exit advisors,https://accelexit.com/listings/
3334.0,vince basso,"basso associates, llc",http://www.bassoassociates.com/listings.htm
3991.0,robert howells,business brokers of san antonio,https://bbofsa.com/business-listing/
14268.0,r. everett roff,california business exchange,https://www.calbizx.com/businessesforsale
26674.0,mark knopic,carolina business alliance,https://carolinabusinessalliance.com/for-sale/
26460.0,ken johnson,coast business brokerage,https://coastbusinessbrokerage.com/businesses-for-sale/
998.0,"lawrence (larry) schumann, cbi",corporate investment,https://corpinvest.com/austin-tx-businesses-for-sale/
14240.0,andrew cross,cross northwest inc.,https://crossnw.com/businesses-for-sale/
6367.0,julie williams,dawson commercial brokers,https://dawsoncommercialbrokers.com/property/for-sale/business/
16839.0,george varughese,dfw business consultants,https://www.dfwbc.com/listing.php
8962.0,satwant singh,"doaba brokers, llc",https://www.doababrokers.com/listings
45319.0,mike fisher,fisher business brokers,https://www.fishergroup.co/businesslistings
17385.0,peter harris,florida international realty group inc,https://bbfmls.com/businesses-for-sale/
19272.0,alan steinberg,"gulfstream realty services, inc",http://gulfstreamrealty.biz/cgi-bin/a-bus2ff.asp?forsale=go
8231.0,peter robinson,hudson robinson business brokerage,https://www.hudsonrobinson.com/business-search
1121.0,"david ccim, cbb",kellenberger & associates,https://biz2buy.net/business-listings-1
19453.0,ricardo quintero,makro investment (brokerbusiness.biz),https://brokerbusiness.biz/
3175.0,terry doyle,metro business brokers inc.,https://metrocbb.com/listings
17581.0,"mike lohbeck, cbi","mgl business solutions, llc.",https://mglbusinesssolutions.com/businesses-for-sale/
18984.0,"jeffery baxter, m&ami, cbi, cm&ap",midstreet mergers & acquisitions,https://www.midstreet.com/businesses-for-sale
16760.0,jb mason,okeeffe & omalley inc.,https://www.ok-om.com/businesses-for-sale/
43262.0,azker cader,omnium mergers and aquisitions,https://omniumbusiness.com/for-sale/
15318.0,teija heikkila,"pet vet m&a, sales & advisory",https://www.petvetsales.com/listings/
41274.0,jason brown,pgp advisory,https://pgpadvisory.com/businesses-for-sale/
43152.0,rick piper,"piper group international, llc",http://www.pgillc.com/index.php/currentofferings
1072.0,daniel p. haggerty,pmj group llc,https://pmjmergers.com/category/business-listings/
